0.093829624	-0.25055382	-0.03961001	0.23259872	0.10496087	-0.28707966	0.20615633	-0.15872519	-0.17013012	0.015825627	0.23615457	-0.08382321	0.21984948	-0.037606183	-0.1076497	0.053413395
-0.07233121	-0.20106064	0.1850314	0.22888955	0.29353946	-0.28484	-0.07959958	-0.07815115	-0.13144821	-0.17277615	0.21539424	0.021679891	0.30765206	0.26188347	-0.2550013	0.30764368
-0.14729904	-0.22276193	-0.11138153	0.017530644	-0.23679002	0.0038716965	-0.103834	0.2602638	-0.26303136	0.24611306	0.3230135	-0.03007135	0.2702061	0.11309489	0.073925026	-0.20580626
0.045349043	-0.24475828	0.078837864	0.14236856	0.08959291	-0.2469179	0.07729168	-0.16606843	-0.1277854	-0.09104951	0.12096602	-0.17438672	0.081612036	0.0046974425	0.041974902	-0.023951411
-0.33252433	-0.317866	-0.044736743	-0.2512042	0.006450949	0.04124498	-0.2020719	0.12496306	-0.22924562	0.053783327	0.21483588	-0.32259437	0.26952368	0.22840671	0.080483034	0.047455523
-0.24009025	-0.17155397	-0.33716542	-0.21806276	-0.35512903	0.267692	-0.31894538	0.3804352	-0.3415785	0.3628059	0.3614627	0.010124656	0.30535445	0.03536989	0.29499435	-0.3567398
0.23300375	0.024094578	0.17595632	0.23753789	0.18677168	-0.2708083	0.2000405	-0.19032219	-0.13646078	-0.11570022	0.19095756	0.18407036	0.119287394	0.008646535	-0.16640274	0.1786955
0.013773792	-0.20894496	-0.08563882	0.17313793	0.023694267	-0.15459888	0.123778656	0.03489012	-0.19335333	0.12166551	0.22637142	0.11873305	0.2191652	-0.011937295	-0.13604772	0.09281237
0.116170034	-0.28163624	-0.31549007	-0.09467731	-0.34713972	-0.062314223	0.24931654	0.1078581	-0.2538156	0.30931965	0.2103088	-0.24906375	-0.1915811	-0.26360172	0.26262423	-0.27401868
0.15913783	-0.21118271	-0.15156138	0.14453933	-0.14097719	-0.15752546	0.13582586	0.06698149	-0.22743112	0.18890266	0.2421053	0.007817896	-0.007892787	-0.17747144	0.052951545	-0.07884496
0.3471373	0.25905463	-0.015956283	0.27762863	-0.10483477	-0.2760474	0.30107167	-0.18586518	-0.23383512	0.14405087	0.2305027	0.2980308	-0.24988173	-0.27023545	0.03678234	-0.17713179
-0.0065613566	-0.2784172	-0.0916329	0.17707065	0.09780668	-0.1867865	0.13073702	-0.053905956	-0.023178397	-0.10263214	0.025114696	-0.11031015	0.06895438	0.07778366	-0.12088104	0.22231469
0.0095744915	-0.32792795	0.066558294	-0.21600777	0.0018437519	-0.18601187	0.18882434	-0.3112151	0.1660286	-0.15563169	-0.23568276	-0.2965762	-0.22925942	-0.13226971	0.31796733	-0.19824992
0.12612906	-0.089304045	0.27968413	0.28124794	0.29828143	-0.23932113	0.021485277	-0.21134846	0.026470236	-0.21118604	-0.0114126215	-0.09412792	0.14662224	0.20982525	-0.11964776	0.15165325
-0.24588482	-0.22546354	0.23945768	-0.082690366	0.26501077	-0.16441539	-0.20146422	-0.2376092	0.20982209	-0.2541472	-0.28538376	-0.2923478	0.27051502	0.36066738	-0.2728265	0.282394
-0.10861208	-0.27871096	0.18079479	0.03969143	0.2619353	-0.1862601	-0.03053282	-0.20101808	0.23259065	-0.3004321	-0.20983835	-0.24111773	0.24242203	0.2518641	-0.18306434	0.2497176
-0.08603496	-0.23808028	0.15657556	0.029112283	0.23060836	-0.13462637	-0.0360147	-0.16026172	0.10113286	-0.22163577	-0.124930404	-0.20138738	0.19477145	0.20629717	-0.16924317	0.14366405
-0.03161078	-0.1718509	0.25332475	0.16663826	0.21335796	-0.25749874	-0.015100026	-0.19749053	-0.0011737561	-0.19018427	-0.050810102	-0.11326765	0.23519097	0.2147554	-0.23392433	0.2228163
-0.21455276	0.048630692	-0.27986813	-0.15599018	-0.36633626	0.31390372	-0.33058935	0.29029945	-0.36480263	0.36283767	0.35440403	0.11887075	0.2920927	-0.019302718	0.36137763	-0.37533534
0.12814704	-0.13988744	0.26012674	0.21033807	0.27265167	-0.28448814	0.08920996	-0.28130752	0.17608084	-0.2612429	-0.17363219	-0.14230986	0.06088053	0.07607535	-0.0731027	0.08467334
0.021672647	-0.20595339	0.11392245	0.12254199	0.0587999	-0.15796807	0.14875102	-0.19629669	-0.1437112	-0.06560915	0.08829641	-0.114829026	-0.0073925834	-0.07727705	0.1520717	-0.042414814
-0.017364597	-0.20607902	-0.31099185	0.018237833	-0.33429474	0.015353889	0.04922644	0.318259	-0.3202225	0.34724018	0.31527632	0.043950744	0.1250225	-0.14309262	0.12659122	-0.12171306
-0.021180876	-0.16923124	-0.1835721	0.23996755	0.29792756	-0.21838099	0.07093039	0.15685314	0.09504359	-0.11400535	0.064562984	0.25040317	0.21197724	0.33294994	-0.2756018	0.3045866
0.13598053	-0.034927532	0.014955144	0.19090702	0.038191367	-0.19152386	0.13509572	0.035364337	-0.14658701	0.062449522	0.18226825	0.19012976	0.07191742	-0.023449281	-0.052093435	0.0125786895
-0.12973307	-0.23997049	-0.04050338	-0.046928816	0.08440669	-0.038758848	-0.08350522	0.03110855	-0.081562676	-0.009164712	0.11720272	-0.16213727	0.2132189	0.12958954	-0.12392142	0.093240306
-0.053084742	-0.26360452	-0.13272333	-0.036865737	-0.12554877	-0.1228804	0.07011602	-0.055247877	-0.19081444	0.08854998	0.14201504	-0.20956482	-0.013736136	-0.07415621	0.123165995	-0.08062891
-0.13996106	-0.24861299	0.15831327	-0.12420393	0.21177103	-0.11464208	-0.0512117	-0.19517937	0.13965525	-0.17963454	-0.18716848	-0.3186852	0.11659382	0.24138838	-0.17593771	0.18987155
0.08164605	-0.18650253	-0.2993776	0.2664167	0.32678634	-0.28942898	0.17502415	0.2768162	0.21885863	-0.012130854	0.16918956	0.3818911	0.2776824	0.37797725	-0.3807824	0.34804836
-0.28515312	-0.25751406	0.011419435	-0.2256109	-0.02367777	0.06336533	-0.23591639	0.13570638	-0.13292798	0.039645646	0.17913376	-0.25943238	0.2986306	0.22134587	-0.05492714	0.095953405
-0.05867502	-0.25453687	0.040877163	0.08751899	0.12606709	-0.13902958	-0.07484309	-0.08939104	-0.076308355	-0.10873791	0.031257536	-0.05887416	0.25799307	0.17946517	-0.18813625	0.15938513
0.028092945	-0.27032277	-0.04018399	-0.09047715	-0.060480885	-0.15527955	0.14773528	-0.1708605	0.00044356036	-0.036151823	0.037176684	-0.20298223	-0.079786144	-0.0744525	0.10230574	-0.058835004
0.23984767	-0.28736657	-0.30635002	0.27925208	0.0056917835	-0.22502702	0.2838123	0.020479966	0.13779558	0.22132103	0.0053195935	0.16935867	-0.08662244	-0.10166969	-0.16927241	0.20836206
0.016839642	-0.31233588	0.25765955	-0.1502213	0.27970284	-0.27165818	0.137135	-0.3501153	0.29516894	-0.29596895	-0.32322994	-0.2814789	-0.08184335	0.04540476	-0.0058576413	0.1321597
0.09112421	-0.3231226	-0.034518532	0.03579805	0.09133135	-0.23211713	0.18023777	-0.20393749	0.057962622	-0.0089403335	-0.049357023	-0.26217493	-0.032889843	-0.094597556	0.00584112	0.06873059
-0.1321557	-0.16462094	0.30754334	0.08894702	0.23107697	-0.19883181	-0.147282	-0.28491476	0.16796638	-0.25167623	-0.18991947	-0.21652853	0.25191927	0.2727664	-0.17508827	0.2522479
0.19126746	-0.24100687	-0.23191336	0.1145604	-0.26067695	-0.15907544	0.1940972	-0.052282188	-0.20922749	0.24556401	0.16227952	-0.063817404	-0.14351949	-0.25185588	0.19109254	-0.16869086
0.20402148	0.0263371	-0.2109604	0.14827701	-0.26879823	-0.15624125	0.1733819	0.13263498	-0.32038563	0.24041024	0.29847842	0.24191485	-0.05143868	-0.2464583	0.13657267	-0.23748957
-0.34438288	-0.34260193	-0.38778085	-0.3440899	-0.34210998	0.3757682	-0.38510042	0.30487865	-0.367691	0.38564584	0.38403955	-0.3123509	0.37089828	0.34517962	0.2512	-0.26864323
0.14154445	-0.010313613	0.2718321	0.2051807	0.21408707	-0.32099062	0.07502294	-0.25106215	0.021658529	-0.28260174	-0.0064856634	0.057624806	0.15780382	0.13558978	-0.23072097	0.17355572
-0.063253924	-0.24260192	0.17498231	0.18306993	0.22312771	-0.24713978	0.042807482	-0.20175071	0.08652664	-0.24383456	-0.05237843	-0.13068475	0.1604916	0.17164648	-0.14485483	0.18585092
0.24861462	0.2043534	0.31515053	0.24818732	0.16789122	-0.24169767	0.23647904	-0.2655162	-0.13994311	-0.17320758	0.14512506	0.22687003	-0.06386103	-0.12812081	0.101660274	-0.1694663
-0.14713906	-0.2854543	0.012708955	-0.10881738	-0.058882132	-0.009366817	-0.03007144	0.038342297	-0.14078051	0.057836972	0.10868798	-0.19810806	0.1841088	0.055314854	0.08496615	-0.0013718692
-0.2512371	-0.3298119	-0.22975196	-0.1779648	0.01874525	0.107266925	-0.18007591	0.22226797	-0.12007932	0.108754136	0.16213286	-0.22666532	0.23299804	0.28297997	-0.15051152	0.2324331
-0.08698483	-0.22807662	0.14410472	-0.06400605	0.1639086	-0.13036063	-0.052062936	-0.13413675	0.06414621	-0.14949395	-0.034171466	-0.26905105	0.12736583	0.10195549	-0.0974074	0.1250565
0.05287833	-0.22919984	0.22515732	0.10500577	0.15777384	-0.27585965	0.011535718	-0.22162963	0.036651183	-0.18936257	-0.10422961	-0.22111338	0.047884267	0.1229447	-0.04974555	0.05830958
-0.018282266	-0.22573029	-0.02177036	0.112975545	0.14728387	-0.16215669	0.11279534	-0.024946958	0.03206115	-0.16099446	-0.04157642	-0.10382044	0.10488051	0.11168036	-0.14609355	0.1843318
-0.20544223	-0.13824189	0.28134295	0.07908822	0.28747848	-0.15929048	-0.17200796	-0.14616767	0.10429924	-0.24546158	-0.073174916	-0.14794141	0.23323382	0.28320447	-0.1644531	0.20446455
0.025734087	-0.2957138	-0.038342282	-0.06077639	-0.07364976	-0.20493987	0.17523699	-0.13080554	-0.06773863	0.040091835	-0.039062753	-0.21704213	-0.10863303	-0.101376474	0.19177838	-0.13217321
0.33966532	0.2523781	0.005254384	0.3155311	-0.33161613	-0.29963586	0.2834571	-0.19300954	-0.2565025	0.267494	0.2942834	0.27430883	-0.33806664	-0.3745892	0.29446268	-0.32455826
0.24371332	0.05892839	0.25333855	0.25119838	0.10361776	-0.27628446	0.20583448	-0.23695192	-0.07397324	-0.14561775	0.047141198	0.0814281	-0.15107125	-0.2559621	0.23854834	-0.24017997
0.34055546	0.32396296	0.14962173	0.3324503	-0.2839913	-0.2453381	0.3053363	-0.12583125	-0.31898743	0.32134938	0.29275268	0.3386895	-0.27877596	-0.31320417	0.28353003	-0.28631175
0.21459566	0.13807897	-0.016721556	0.25576356	-0.20832661	-0.15438937	0.114883244	0.13115154	-0.31725463	0.19326848	0.2482151	0.24303778	0.077706315	-0.19406013	0.08447108	-0.17615563
-0.21458693	-0.26512447	-0.12487294	-0.17266043	-0.17834696	0.061860092	-0.06682321	0.17165947	-0.2627424	0.21296015	0.21350086	-0.24028067	0.21983938	-0.00024701242	0.23916237	-0.20719762
-0.29976124	-0.29274398	-0.34724587	-0.27734044	-0.36842778	0.36133277	-0.29414964	0.28486025	-0.34434885	0.35781783	0.3525841	-0.3513875	0.33182538	0.32542354	0.32457685	-0.32513022
-0.23904584	-0.24625072	-0.11905902	-0.24281134	-0.06334554	0.037594475	-0.041691307	0.03532695	-0.13995937	0.106087655	0.13144577	-0.2951406	0.13973165	0.10804213	-0.027015202	0.060772773
0.1162409	-0.14111207	0.27712107	0.19705707	0.21685617	-0.23449773	0.054879546	-0.23855665	0.05218369	-0.2689636	-0.099934146	-0.12538837	0.009244025	0.076125264	-0.026196746	0.089485615
-0.32068095	-0.29585853	-0.33566588	-0.31401217	-0.28460374	0.2957805	-0.3355775	0.3758441	-0.33640933	0.33581007	0.31422982	-0.25807273	0.3439486	0.30552363	0.26913065	-0.3013996
-0.123882085	-0.18322504	0.30065233	-0.001588052	0.21984527	-0.20544623	-0.07051498	-0.26498413	0.20855848	-0.28173715	-0.27008775	-0.26320848	0.18953496	0.18709683	-0.16419284	0.18233563
-0.12743771	-0.28262323	0.22858788	-0.03792255	0.18233255	-0.1417357	-0.10139383	-0.2873037	0.20305271	-0.2628398	-0.2076962	-0.32036275	0.18792838	0.20997031	-0.12934077	0.21122158
0.14022085	-0.14238864	0.01812047	0.07378806	-0.094944894	-0.14738305	0.17272514	-0.07760117	-0.21958458	0.103820644	0.16054353	-0.057307847	-0.11965884	-0.13232481	0.17790766	-0.22710605
-0.045165356	-0.23342702	-0.1747291	-0.03559945	-0.23243734	-0.004219171	0.04236304	0.1496988	-0.2381285	0.21684651	0.21613933	-0.13490586	0.027217584	-0.025481109	0.11503458	-0.12854406
0.31661582	0.16082379	0.03688792	0.30966642	-0.0129641555	-0.28786325	0.27653837	-0.1580078	-0.18948738	0.12642129	0.22334816	0.25968492	-0.15014802	-0.28099176	0.04235273	-0.1406494
-0.11086862	-0.15149412	0.24692337	0.017433858	0.13100304	-0.18779175	-0.09957402	-0.11539439	-0.12423982	-0.09183928	0.056245264	-0.14641641	0.2147233	0.084139846	0.115082614	-0.083414495
-0.34164333	-0.27366146	0.3043533	-0.19519672	0.3339544	-0.2907574	-0.36512604	-0.3347224	0.36846834	-0.32876638	-0.25439876	-0.30281574	0.37380126	0.3077895	-0.31798348	0.2929647
0.21209742	-0.20025386	-0.31025323	0.31845006	0.056568198	-0.20363273	0.2584126	0.25831065	0.01408918	0.23047993	0.18059114	0.23810846	0.160751	0.06491365	-0.32545245	0.2968495
-0.30290702	-0.31225765	0.21853466	-0.15960255	0.25072774	-0.061674174	-0.22876443	-0.13885044	0.22455776	-0.26799592	-0.24501611	-0.30249065	0.27860388	0.28479084	-0.17633352	0.27642375
0.19545108	-0.24889456	0.05504437	0.013478695	0.066642776	-0.26364627	0.20866202	-0.2986184	0.16875765	-0.14912257	-0.2804678	-0.20292063	-0.22311273	-0.15625864	0.255436	-0.16920973
-0.096414834	-0.20753302	0.16520754	0.023074336	0.11063782	-0.18867591	-0.02057812	-0.14468454	0.07562257	-0.09807813	-0.058746796	-0.1953106	0.099281594	0.1675506	-0.13112012	0.11799477
0.022265382	-0.24511583	-0.01798552	0.16219899	0.17016451	-0.2614135	0.06277007	-0.14345352	0.09297778	-0.15810066	-0.079688266	-0.1339902	0.06352545	0.1186933	-0.2445603	0.24320053
-0.108569495	-0.1791393	0.31755546	0.16875194	0.29230425	-0.23357289	-0.14003319	-0.21750344	0.175534	-0.29836348	-0.23278503	-0.17550616	0.19737826	0.2900136	-0.30478546	0.2985945
-0.26726687	-0.2935827	0.205123	0.16893086	0.25590315	-0.29222375	-0.19563662	-0.263583	0.2506369	-0.30132666	-0.2912286	-0.195615	0.25545105	0.30092674	-0.29349956	0.30031058
0.21482769	-0.1768488	-0.2805195	0.2419171	-0.26483822	-0.21689948	0.2891426	0.1337963	-0.24361384	0.35753503	0.22706263	0.19224063	-0.09980784	-0.16859241	-0.05191538	0.027957212
-0.19677901	-0.099974535	0.34561682	0.04154711	0.25052008	-0.30575708	-0.2216313	-0.24322289	0.23001918	-0.24878746	-0.22236554	-0.1835695	0.29111618	0.22766149	-0.25599706	0.222317
-0.26874334	-0.25116232	0.28113773	-0.20194322	0.22853588	-0.2297244	-0.36550394	-0.30317965	0.31273705	-0.28358117	-0.24800171	-0.289105	0.2891221	0.3200645	-0.19103739	0.30652735
0.38032636	0.25596854	0.17765358	0.29195455	-0.36497745	-0.25550544	0.32992014	-0.28245613	-0.27307507	0.26820087	0.3172225	0.27926996	-0.38617492	-0.32953528	0.40591112	-0.32061332
0.13597998	-0.013352933	0.1970994	0.25188687	0.11957937	-0.21810085	0.14932293	-0.22068599	-0.07314701	-0.12504888	0.07493579	0.07042058	0.0052219275	-0.06975433	0.010785996	-0.009929546
-0.025543364	-0.18441173	0.03294686	0.11972701	0.0490254	-0.1705542	-0.043270785	-0.06623314	-0.086251095	0.0024806126	0.15453109	-0.07945761	0.20125303	0.114370465	-0.086668506	0.053695295
-0.25380623	-0.21649009	-0.16594598	-0.20582981	-0.19940357	0.1961228	-0.20323579	0.2303112	-0.3486273	0.23286013	0.23157883	-0.19176081	0.2605234	0.0285096	0.17125182	-0.20074876
-0.13912472	-0.28663754	0.28449795	0.002398441	0.3068384	-0.33258477	-0.07727244	-0.2641997	0.3341824	-0.2612455	-0.25778937	-0.26588237	0.21248719	0.30667588	-0.25646207	0.2738082
0.021645391	-0.11726732	-0.035422713	0.022437785	-0.10264622	-0.095716126	0.06951087	0.059518054	-0.18222906	0.16861881	0.17313157	-0.026637256	0.08040333	-0.048951715	0.03796994	-0.11634158
-0.26326162	-0.12021446	-0.282447	-0.12253548	-0.23488279	0.25474343	-0.1786839	0.29649404	-0.35293832	0.27554092	0.32297176	0.032966916	0.22257079	0.14313322	0.12726216	-0.20019992
0.25880224	-0.31080672	-0.32605937	0.013746604	-0.27974686	-0.203857	0.24012524	-0.09628412	-0.15465608	0.26389933	0.16326153	-0.23246908	-0.30251566	-0.32953623	0.29951608	-0.28162172
-0.33501002	-0.23829226	-0.36942136	-0.31953618	-0.33149278	0.2762135	-0.30761194	0.261482	-0.31654367	0.33980045	0.26508924	-0.32078224	0.29372808	0.29230854	0.22845091	-0.23272972
0.24665734	0.07034086	0.22566675	0.30904186	0.19117305	-0.29834124	0.1894627	-0.24377474	0.01950996	-0.18560717	-0.11650207	0.022401	-0.06483745	-0.052074563	0.03326595	-0.058722883
-0.23373078	-0.2447778	0.1416439	-0.17002551	0.22342266	-0.046228293	-0.13406366	-0.20738062	0.16235119	-0.15431906	-0.12999636	-0.3239071	0.22733398	0.1747695	-0.08999756	0.23595177
-0.26631907	-0.1592781	-0.346426	-0.3024202	-0.2862188	0.30818015	-0.34108445	0.3692304	-0.39940742	0.3095747	0.3141868	-0.10344551	0.32521823	0.15007237	0.28155965	-0.2851127
0.28158948	0.21552242	0.1970925	0.30155113	0.010605671	-0.19718271	0.18938713	-0.09335978	-0.20698571	0.08590509	0.22603448	0.2788829	-0.0046753353	-0.2249331	0.14099137	-0.24309306
0.15640217	-0.010769282	0.06298645	0.26017344	0.10991313	-0.28746575	0.15186247	-0.17358677	-0.07445373	-0.068548426	0.088263676	0.08077463	0.06152694	-0.039244987	-0.023435554	0.046573948
